AL, 09, 2013091212,   , BEST,   0, 212N,  289W,  75,  980, HU,  50, NEQ,   60,   50,   40,   50, 1011,  400,  15,  90,   0,   L,   0,    ,   0,   0,   HUMBERTO, D, 12, NEQ,  180,  180,   90,  180
AL, 09, 2013091212,   , BEST,   0, 212N,  289W,  75,  980, HU,  64, NEQ,   40,   30,   20,   30, 1011,  400,  15,  90,   0,   L,   0,    ,   0,   0,   HUMBERTO, D, 12, NEQ,  180,  180,   90,  180
AL, 09, 2013091218,   , BEST,   0, 223N,  291W,  75,  980, HU,  34, NEQ,  160,  150,   80,  160, 1011,  400,  20,  90,   0,   L,   0,    ,   0,   0,   HUMBERTO, D, 12, NEQ,  180,  220,  120,  170
AL, 09, 2013091218,   , BEST,   0, 223N,  291W,  75,  980, HU,  50, NEQ,   70,   60,   40,   60, 1011,  400,  20,  90,   0,   L,   0,    ,   0,   0,   HUMBERTO, D, 12, NEQ,  180,  220,  120,  170
AL, 09, 2013091218,   , BEST,   0, 223N,  291W,  75,  980, HU,  64, NEQ,   40,   30,   20,   30, 1011,  400,  20,  90,   0,   L,   0,    ,   0,   0,   HUMBERTO, D, 12, NEQ,  180,  220,  120,  170
AL, 09, 2013091300,   , BEST,   0, 232N,  295W,  70,  982, HU,  34, NEQ,  180,  160,   90,  160, 1011,  350,  30,  90,   0,   L,   0,    ,   0,   0,   HUMBERTO, D, 12, NEQ,  180,  220,  120,  180
AL, 09, 2013091300,   , BEST,   0, 232N,  295W,  70,  982, HU,  50, NEQ,   80,   60,   40,   60, 1011,  350,  30,  90,   0,   L,   0,    ,   0,   0,   HUMBERTO, D, 12, NEQ,  180,  220,  120,  180
AL, 09, 2013091300,   , BEST,   0, 232N,  295W,  70,  982, HU,  64, NEQ,   40,   30,   20,   30, 1011,  350,  30,  90,   0,   L,   0,    ,   0,   0,   HUMBERTO, D, 12, NEQ,  180,  220,  120,  180
AL, 09, 2013091306,   , BEST,   0, 240N,  300W,  60,  986, TS,  34, NEQ,  200,  160,  100,  160, 1011,  350,  40,  80,   0,   L,   0,    ,   0,   0,   HUMBERTO, D, 12, NEQ,  210,  180,  150,  210
AL, 09, 2013091306,   , BEST,   0, 240N,  300W,  60,  986, TS,  50, NEQ,   90,   70,   50,   70, 1011,  350,  40,  80,   0,   L,   0,    ,   0,   0,   HUMBERTO, D, 12, NEQ,  210,  180,  150,  210
AL, 09, 2013091312,   , BEST,   0, 246N,  308W,  55,  988, TS,  34, NEQ,  200,  160,  110,  160, 1011,  250,  60,  75,   0,   L,   0,    ,   0,   0,   HUMBERTO, D, 12, NEQ,  210,  180,  180,  210
AL, 09, 2013091312,   , BEST,   0, 246N,  308W,  55,  988, TS,  50, NEQ,   90,   70,   50,   70, 1011,  250,  60,  75,   0,   L,   0,    ,   0,   0,   HUMBERTO, D, 12, NEQ,  210,  180,  180,  210
AL, 09, 2013091318,   , BEST,   0, 248N,  317W,  45,  995, TS,  34, NEQ,  180,  140,  100,  160, 1012,  200,  80,  60,   0,   L,   0,    ,   0,   0,   HUMBERTO, D, 12, NEQ,  210,  180,  180,  210
AL, 09, 2013091400,   , BEST,   0, 248N,  326W,  40,  999, LO,  34, NEQ,  180,  120,   80,  140, 1012,  200, 100,  50,   0,   L,   0,    ,   0,   0,   HUMBERTO, M, 12, NEQ,  240,  240,  210,  240
AL, 09, 2013091406,   , BEST,   0, 249N,  336W,  35, 1003, LO,  34, NEQ,  180,    0,    0,  120, 1014,  220, 100,  45,   0,   L,   0,    ,   0,   0,   HUMBERTO, S, 12, NEQ,  210,  180,  145,  210
AL, 09, 2013091412,   , BEST,   0, 252N,  348W,  35, 1004, LO,  34, NEQ,  180,    0,    0,  120, 1014,  175, 100,  45,   0,   L,   0,    ,   0,   0,   HUMBERTO, S, 12, NEQ,  150,  120,   90,  120
AL, 09, 2013091418,   , BEST,   0, 255N,  363W,  35, 1005, LO,  34, NEQ,  180,    0,    0,  120, 1013,  200, 100,   0,   0,   L,   0,    ,   0,   0,   HUMBERTO, S, 
AL, 09, 2013091500,   , BEST,   0, 256N,  378W,  35, 1004, TS,  34, NEQ,  180,    0,    0,  120, 1013,  200, 100,   0,   0,   L,   0,    ,   0,   0,   HUMBERTO, S, 
AL, 09, 2013091506,   , BEST,   0, 256N,  389W,  35, 1004, TS,  34, NEQ,  190,    0,    0,  120, 1016,  160, 100,  45,   0,   L,   0,    ,   0,   0,   HUMBERTO, S, 
AL, 09, 2013091512,   , BEST,   0, 259N,  397W,  35, 1004, TS,  34, NEQ,  200,    0,    0,  120, 1016,  160, 100,  45,   0,   L,   0,    ,   0,   0,   HUMBERTO, M, 
AL, 09, 2013091518,   , BEST,   0, 264N,  404W,  35, 1004, TS,  34, NEQ,  200,    0,    0,  120, 1016,  160, 100,  45,   0,   L,   0,    ,   0,   0,   HUMBERTO, M, 
AL, 09, 2013091600,   , BEST,   0, 267N,  413W,  35, 1004, TS,  34, NEQ,  200,    0,    0,  120, 1016,  160,  90,  45,   0,   L,   0,    ,   0,   0,   HUMBERTO, M, 
AL, 09, 2013091606,   , BEST,   0, 267N,  424W,  35, 1004, TS,  34, NEQ,  190,    0,    0,  110, 1015,  150,  80,  45,   0,   L,   0,    ,   0,   0,   HUMBERTO, M, 
AL, 09, 2013091612,   , BEST,   0, 268N,  429W,  40, 1000, TS,  34, NEQ,  180,    0,    0,  100, 1015,  140,  70,  45,   0,   L,   0,    ,   0,   0,   HUMBERTO, M, 
AL, 09, 2013091618,   , BEST,   0, 269N,  433W,  40, 1000, TS,  34, NEQ,  170,    0,    0,   90, 1014,  150,  60,  50,   0,   L,   0,    ,   0,   0,   HUMBERTO, M, 
AL, 09, 2013091700,   , BEST,   0, 270N,  432W,  35, 1002, TS,  34, NEQ,  160,    0,    0,    0, 1014,  150,  60,  45,   0,   L,   0,    ,   0,   0,   HUMBERTO, M, 12, NEQ,  200,    0,    0,   90
AL, 09, 2013091706,   , BEST,   0, 274N,  429W,  35, 1002, TS,  34, NEQ,  140,  120,    0,    0, 1013,  180,  70,  45,   0,   L,   0,    ,   0,   0,   HUMBERTO, M, 12, NEQ,  180,    0,    0,    0
AL, 09, 2013091712,   , BEST,   0, 284N,  426W,  40, 1000, SS,  34, NEQ,  120,  120,    0,    0, 1014,  175,  80,  50,   0,   L,   0,    ,   0,   0,   HUMBERTO, M, 12, NEQ,  180,    0,    0,    0
AL, 09, 2013091718,   , BEST,   0, 295N,  427W,  40, 1000, SS,  34, NEQ,  120,    0,    0,    0, 1014,  175, 100,  50,   0,   L,   0,    ,   0,   0,   HUMBERTO, M, 12, NEQ,  180,    0,    0,    0
AL, 09, 2013091800,   , BEST,   0, 305N,  432W,  35, 1003, SS,  34, NEQ,  120,    0,    0,    0, 1014,  175, 120,  50,   0,   L,   0,    ,   0,   0,   HUMBERTO, M, 12, NEQ,  150,   60,   45,   60
AL, 09, 2013091806,   , BEST,   0, 311N,  436W,  30, 1006, SD,   0,    ,    0,    0,    0,    0, 1014,  240, 130,  45,   0,   L,   0,    ,   0,   0,   HUMBERTO, M, 12, NEQ,  180,   45,   60,  120
AL, 09, 2013091812,   , BEST,   0, 316N,  439W,  30, 1006, SD,   0,    ,    0,    0,    0,    0, 1014,  240, 140,  45,   0,   L,   0,    ,   0,   0,   HUMBERTO, M, 12, NEQ,  180,   45,   60,  120
AL, 09, 2013091818,   , BEST,   0, 320N,  441W,  30, 1007, SD,   0,    ,    0,    0,    0,    0, 1013,  240, 150,  45,   0,   L,   0,    ,   0,   0,   HUMBERTO, M, 12, NEQ,  150,  120,   45,   75
AL, 09, 2013091900,   , BEST,   0, 325N,  443W,  30, 1007, SD,   0,    ,    0,    0,    0,    0, 1014,  210, 150,  40,   0,   L,   0,    ,   0,   0,   HUMBERTO, M, 12, NEQ,  180,  150,   45,   75
AL, 09, 2013091906,   , BEST,   0, 330N,  445W,  30, 1007, SD,   0,    ,    0,    0,    0,    0, 1012,  170, 150,  40,   0,   L,   0,    ,   0,   0,   HUMBERTO, M, 12, NEQ,  180,  150,   45,   75
