WP, 94, 2019062000,   , BEST,   0, 057N, 1384E,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0, 1008,  200,  35,   0,   0,   W,   0,   X, 270,   3,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP942019, JTWC, NCEP_TCVITALS, 
WP, 94, 2019080312,   , BEST,   0, 160N, 1325E,  20,  999, XX,  34, NEQ,    0,    0,    0,    0, 1002,  260, 180,   0,   0,   W,   0,   X,  15,   3,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP942019, JTWC, NCEP_TCVITALS, 
WP, 94, 2019080318,   , BEST,   0, 162N, 1323E,  20,  999, XX,  34, NEQ,    0,    0,    0,    0, 1001,  235, 180,   0,   0,   W,   0,   X,  20,   3,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP942019, JTWC, NCEP_TCVITALS, 
WP, 94, 2019090218,   , BEST,   0, 166N, 1140E,  20,  998, XX,  34, NEQ,    0,    0,    0,    0, 1000,  135,  55,   0,   0,   W,   0,   X,   5,   3,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP942019, JTWC, NCEP_TCVITALS, 
WP, 94, 2019090300,   , BEST,   0, 179N, 1118E,  20,  998, XX,  34, NEQ,    0,    0,    0,    0, 1000,  135,  55,   0,   0,   W,   0,   X, 310,   9,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP942019, JTWC, NCEP_TCVITALS, 
WP, 94, 2019090306,   , BEST,   0, 182N, 1104E,  20,  998, XX,  34, NEQ,    0,    0,    0,    0, 1004,  380,  90,   0,   0,   W,   0,   X, 300,  10,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP942019, JTWC, NCEP_TCVITALS, 
WP, 94, 2019090312,   , BEST,   0, 185N, 1085E,  20,  999, XX,  34, NEQ,    0,    0,    0,    0, 1003,  280,  55,   0,   0,   W,   0,   X, 290,  13,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP942019, JTWC, NCEP_TCVITALS, 
WP, 94, 2019112300,   , BEST,   0, 039N, 1688E,  20, 1003, XX,  34, NEQ,    0,    0,    0,    0, 1005,  120,  60,   0,   0,   W,   0,   X, 240,   4,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP942019, JTWC, NCEP_TCVITALS, 
WP, 94, 2019112306,   , BEST,   0, 036N, 1684E,  20, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1005,  120,  60,   0,   0,   W,   0,   X, 235,   5,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP942019, JTWC, NCEP_TCVITALS, 
WP, 94, 2019112312,   , BEST,   0, 039N, 1673E,  20, 1003, XX,  34, NEQ,    0,    0,    0,    0, 1005,  120,  60,   0,   0,   W,   0,   X, 260,   7,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP942019, JTWC, NCEP_TCVITALS, 
WP, 94, 2019112318,   , BEST,   0, 075N, 1648E,  20, 1003, XX,  34, NEQ,    0,    0,    0,    0, 1005,   65,  60,   0,   0,   W,   0,   X, 310,  18,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP942019, JTWC, NCEP_TCVITALS, 
WP, 94, 2019112400,   , BEST,   0, 080N, 1634E,  20, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1006,  135,  60,   0,   0,   W,   0,   X, 290,  13,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP942019, JTWC, NCEP_TCVITALS, 
WP, 94, 2019112406,   , BEST,   0, 044N, 1598E,  20, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1006,  135,  60,   0,   0,   W,   0,   X, 285,  18,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP942019, JTWC, NCEP_TCVITALS, 
WP, 94, 2019112412,   , BEST,   0, 041N, 1573E,  20, 1002, XX,  34, NEQ,    0,    0,    0,    0, 1004,  165,  60,   0,   0,   W,   0,   X, 280,  20,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP942019, JTWC, NCEP_TCVITALS, 
WP, 94, 2019112418,   , BEST,   0, 043N, 1569E,  20, 1002, XX,  34, NEQ,    0,    0,    0,    0, 1004,  140,  60,   0,   0,   W,   0,   X, 280,  16,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP942019, JTWC, NCEP_TCVITALS, 
WP, 94, 2019112500,   , BEST,   0, 083N, 1577E,  20, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1006,  165,  60,   0,   0,   W,   0,   X, 275,  11,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP942019, JTWC, NCEP_TCVITALS, 
WP, 94, 2019112506,   , BEST,   0, 087N, 1545E,  20, 1003, XX,  34, NEQ,    0,    0,    0,    0, 1005,  165,  60,   0,   0,   W,   0,   X, 280,  15,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP942019, JTWC, NCEP_TCVITALS, 
WP, 94, 2019112512,   , BEST,   0, 088N, 1525E,  20, 1003, XX,  34, NEQ,    0,    0,    0,    0, 1005,  165,  55,   0,   0,   W,   0,   X, 280,  17,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP942019, JTWC, NCEP_TCVITALS, 
